date,Volume,Open,High,Low,Close,ATR,Top,Btm,Buy,Sell,ODR,Trend,WM,Band,last_pivot,Worth,CC
2020-11-27 01:00:00,16815426.66,529.39,531.01,525.43,526.54,12.958891543288134,False,False,False,False,False,1.0,529.39,3.0,495.76,629.4856716229557,-0.005383554657247047
2020-11-27 02:00:00,11241111.44,526.54,528.92,516.99,517.34,12.907446966123725,False,False,False,False,False,2.0,517.34,1.0,495.76,618.4869475394461,-0.017472556690849572
2020-11-27 03:00:00,25462934.17,517.36,522.09,516.95,520.03,12.519074617817537,False,False,False,False,False,2.0,517.34,4.0,495.76,621.7028788203853,0.005199675261916559
2020-11-27 04:00:00,5702642.58,519.88,525.39,519.49,520.85,12.18812088692666,False,False,False,False,False,2.0,517.34,5.0,495.76,622.6831998800026,0.0015768321058402535
2020-11-27 05:00:00,10360186.62,520.85,529.31,520.74,527.3,12.007214842580323,False,False,False,False,False,1.0,527.3,6.0,495.76,630.3942618733327,0.012383603724680725
2020-11-27 06:00:00,7566172.39,527.3,527.8,523.92,526.06,11.600854100451306,False,False,False,False,False,1.0,527.3,5.0,495.76,628.9118251490335,-0.0023516025033187837
2020-11-27 07:00:00,18158208.81,526.06,526.2,515.87,517.15,11.537311395428743,False,False,False,False,False,2.0,517.15,1.0,495.76,618.2597999768518,-0.016937231494506322
2020-11-27 08:00:00,34661881.4,517.15,517.87,503.76,508.75,11.665945825657307,False,False,False,False,False,2.0,508.75,1.0,495.76,608.2174866832125,-0.01624286957362464
2020-11-27 09:00:00,20214977.38,508.75,516.0,503.16,505.22,11.72464853437444,False,False,False,False,False,2.0,505.22,1.0,495.76,603.9973240729095,-0.00693857493857486
2020-11-27 10:00:00,9503543.4,505.22,513.0,504.66,512.5,11.555416107655716,False,False,False,False,False,1.0,512.5,6.0,495.76,612.7006622607302,0.01440956415027106
2020-11-27 11:00:00,11532941.16,512.5,512.5,505.31,507.85,11.33714530227293,False,False,False,False,False,2.0,507.85,1.0,495.76,607.1415245446084,-0.009073170731707325
2020-11-27 12:00:00,17385633.83,507.85,514.81,507.39,514.54,11.141288037159281,False,False,False,False,False,1.0,514.54,6.0,495.76,615.1395097748996,0.01317318105739873
